Geneset,TDP69Th_Vs_TDPsmTh.All_Pvalue,TDP69Th_Vs_TDPsmTh.Down_Pvalue,TDP69Th_Vs_TDPsmTh.Up_Pvalue,TDP69Th_Vs_TDPsmTh.All_Odds,TDP69Th_Vs_TDPsmTh.Down_Odds,TDP69Th_Vs_TDPsmTh.Up_Odds,T4int8ThVs_TDP69Th.All_Pvalue,T4int8ThVs_TDP69Th.Down_Pvalue,T4int8ThVs_TDP69Th.Up_Pvalue,T4int8ThVs_TDP69Th.All_Odds,T4int8ThVs_TDP69Th.Down_Odds,T4int8ThVs_TDP69Th.Up_Odds,T4SP69vsT4int8Th.All_Pvalue,T4SP69vsT4int8Th.Down_Pvalue,T4SP69vsT4int8Th.Up_Pvalue,T4SP69vsT4int8Th.All_Odds,T4SP69vsT4int8Th.Down_Odds,T4SP69vsT4int8Th.Up_Odds,T8SP69vsT4int8Th.All_Pvalue,T8SP69vsT4int8Th.Down_Pvalue,T8SP69vsT4int8Th.Up_Pvalue,T8SP69vsT4int8Th.All_Odds,T8SP69vsT4int8Th.Down_Odds,T8SP69vsT4int8Th.Up_Odds,T4int8Th_Vs_TDPsmTh.All_Pvalue,T4int8Th_Vs_TDPsmTh.Down_Pvalue,T4int8Th_Vs_TDPsmTh.Up_Pvalue,T4int8Th_Vs_TDPsmTh.All_Odds,T4int8Th_Vs_TDPsmTh.Down_Odds,T4int8Th_Vs_TDPsmTh.Up_Odds,T4SP69_Vs_TDPsmTh.All_Pvalue,T4SP69_Vs_TDPsmTh.Down_Pvalue,T4SP69_Vs_TDPsmTh.Up_Pvalue,T4SP69_Vs_TDPsmTh.All_Odds,T4SP69_Vs_TDPsmTh.Down_Odds,T4SP69_Vs_TDPsmTh.Up_Odds,T8SP69_Vs_TDPsmTh.All_Pvalue,T8SP69_Vs_TDPsmTh.Down_Pvalue,T8SP69_Vs_TDPsmTh.Up_Pvalue,T8SP69_Vs_TDPsmTh.All_Odds,T8SP69_Vs_TDPsmTh.Down_Odds,T8SP69_Vs_TDPsmTh.Up_Odds,T4SP69_Vs_TDP69Th.All_Pvalue,T4SP69_Vs_TDP69Th.Down_Pvalue,T4SP69_Vs_TDP69Th.Up_Pvalue,T4SP69_Vs_TDP69Th.All_Odds,T4SP69_Vs_TDP69Th.Down_Odds,T4SP69_Vs_TDP69Th.Up_Odds,T8SP69_Vs_TDP69Th.All_Pvalue,T8SP69_Vs_TDP69Th.Down_Pvalue,T8SP69_Vs_TDP69Th.Up_Pvalue,T8SP69_Vs_TDP69Th.All_Odds,T8SP69_Vs_TDP69Th.Down_Odds,T8SP69_Vs_TDP69Th.Up_Odds
miR-144,0.0185290267207463,0.0117873598772388,0.366178006129937,1.20489360248986,1.26880133052558,1.03414590315396,0.0328215229032304,0.143939252716183,0.0860322661595635,1.18159672253802,1.13439798940082,1.15706317469889,0.46611281658172,0.121750072203863,0.798856373761515,1.0023285564461,1.1762386163114,0.880020701574496,0.167080296719633,0.00020772369262554,0.997825964187708,1.11504856975242,1.64082718548883,0.531905279621361,0.0356261095880113,0.0316768248167492,0.301091812924354,1.17466548856371,1.23072424135729,1.05399761808695,0.0777303483435145,0.00350470648410151,0.766620013573946,1.13185853097084,1.35192417669875,0.915067437776515,0.00537284400749351,0.000200185907056997,0.672878682082282,1.24759838598073,1.43372693193906,0.942395080059749,0.896718023895312,0.431554253743594,0.938417651042829,0.872386423963975,1.01182148996277,0.820034045145625,0.783744761886798,0.0578162420688313,0.99335888815536,0.919414741197483,1.21175026862032,0.710612738178504
miR-145,0.192063868788663,0.384701386380389,0.173182531923464,1.08830971163093,1.02792847678726,1.12717514159981,0.086090693795313,0.156209799244196,0.198544554338514,1.14747148940541,1.14182304751994,1.10323576207806,0.886949981421958,0.494033874899928,0.924519989575624,0.85092054575206,0.983036897786367,0.781445304538471,0.776397529634449,0.0374231176812807,0.999561538558622,0.884815066542748,1.32859815606653,0.407718235394806,0.365808109940463,0.665849818101092,0.178323910038838,1.03031112337767,0.931591385569496,1.11557800289525,0.542518990122056,0.671016050052335,0.363856804592161,0.983324502624274,0.929249216659999,1.0344726015439,0.398383873979036,0.144414032753581,0.759751986546514,1.02070044276013,1.1273159280255,0.902792572348645,0.434816287422279,0.0511797812451849,0.840511408029992,1.01125710217201,1.29134109368117,0.862575948736557,0.0727512175677896,0.000754074263335436,0.878629373593389,1.16359470594901,1.52904048252273,0.832984576813412
miR-146ac/146b-5p,0.877046717001565,0.293131948386259,0.985059828266435,0.786633460728601,1.09414865296002,0.495551676469152,0.539314711600811,0.279844050782841,0.690088665291797,0.962222469678186,1.11354317941242,0.861182742540795,0.948963741455466,0.616092175448258,0.948271038227973,0.66311399214627,0.851216554970301,0.574816712254754,0.991576871953004,0.863858144110625,0.977928383503964,0.4676453116228,0.618504438958816,0.326396278029091,0.661142745412019,0.209492775973785,0.886666053149372,0.907978453561474,1.16579193887117,0.712022778463096,0.715718164479098,0.189678539867306,0.91891669715067,0.885168313115597,1.18520981525884,0.698798128120896,0.766187596083367,0.115099319363047,0.984467611658553,0.863125430808473,1.24950816476532,0.555278527624154,0.6070117297918,0.169917084523143,0.822112644734118,0.924722536641881,1.25225969353446,0.767916916870118,0.995705482987503,0.916964230518871,0.970295257570563,0.552734539067819,0.628682852083525,0.561743425747949
miR-148ab-3p/152,0.0538601345117095,0.00523995028323919,0.74959239497042,1.17059332845023,1.34233556991526,0.89599991899933,0.000795164988573194,0.684932404786256,1.31711960573418e-05,1.36992283337222,0.918638167898114,1.62083402370629,0.422580014862931,0.00496216383807506,0.980229534796902,1.0150246317679,1.48029007519967,0.705675583819493,0.0661058839817518,0.000148419460749026,0.982144826289697,1.20789697676871,1.73432944119056,0.600969866539505,0.00600460320584243,0.0906504359726031,0.0272678791367129,1.28032097010127,1.17680117172554,1.25818119302281,0.0111689815936806,0.000913880409969925,0.52949784662618,1.24714607563252,1.46141175440049,0.98231543333391,0.0384890993490813,0.00147292414674713,0.799650512814343,1.18296296216679,1.39560390427748,0.888842659803764,0.323731460153108,0.362373988524606,0.36148315986957,1.04460229090132,1.04314231137673,1.03647103412922,0.758746440323757,0.725625495146749,0.595173486856426,0.919014375870561,0.900273949693605,0.956005792423179
miR-149,0.212312803577546,0.325884539383016,0.241954171967612,1.1057603230614,1.06082295050515,1.11602139991931,0.650211084048264,0.346405765226485,0.761428873685883,0.934372624073324,1.05523530976372,0.862819176992395,0.328492647453653,0.132428231832728,0.617195316103785,1.05797056450203,1.24440362219177,0.915000576532273,0.0490669429602397,0.0808844372275413,0.162881976275476,1.31577618117509,1.3293341237995,1.23341616677593,0.930245636764397,0.465669639644867,0.969593882448073,0.797236037311849,0.995351579463781,0.679691529162295,0.0103732902681137,0.0381169500445644,0.10490917057204,1.35139003760444,1.3343378815519,1.20443897262776,0.431581199531773,0.224718154852688,0.678350247442577,1.01350055419187,1.11334210589677,0.905134716566166,0.40601729421527,0.0819909920692996,0.756478112157582,1.02299534135554,1.32084432275396,0.861881216983535,0.883097785795636,0.56552394462473,0.891673989684099,0.821356352858677,0.941745561339673,0.762458214460675
miR-150/5127,0.619070833365539,0.222681548801233,0.879557106681762,0.93319442546977,1.1383182821943,0.713694945575061,0.280700809054172,0.431833619617168,0.245637625433786,1.08697326102616,1.00538793686389,1.12349280221668,0.0752859290944331,0.352050822528464,0.0552599531443609,1.28578492371097,1.05853331472747,1.39358306475913,0.245267609566563,0.122423392319637,0.548425830107292,1.1309089913711,1.31303512277966,0.891426971653412,0.352538755906295,0.798235773383571,0.0847853123183706,1.0494162005202,0.795309729073998,1.29119255430375,0.451261398952321,0.777150469348014,0.173664680558832,1.00505877196163,0.808524643688859,1.17469705010992,0.358505661660522,0.296030882209939,0.484520116027603,1.04586862770147,1.08635604270342,0.981867868060239,0.0840595780287705,0.241304484367989,0.112270426233448,1.25616295142677,1.15790742255389,1.25211914253054,0.732761241974119,0.811160698293478,0.432652150916069,0.874041068935124,0.759414000541457,1.0068556212936
miR-153,0.459733750083298,0.0254844368985362,0.981684022479738,1.00459794258707,1.23534810117602,0.736283273564103,0.134531711359915,0.873105733857175,0.00939651054314394,1.10722277091171,0.840942428244965,1.29557469414002,0.28413538742222,0.0076791598861552,0.918783877180364,1.05754004285607,1.41674005121727,0.804916243700879,0.155172132542659,7.28021739473741e-06,0.999973402076774,1.12518099756028,1.84645747189516,0.362143771214536,0.146249178481059,0.155209587628404,0.340318556176172,1.1000125603682,1.12166358022265,1.04171717943415,0.382877239273738,0.0504876802990576,0.862760088955091,1.02346037237228,1.20856425429267,0.873544868637455,0.197471945981788,0.00496327590186192,0.94562936675252,1.07650271102664,1.3128957181958,0.815038225479465,0.560798295144682,0.683740002581776,0.400247013204689,0.977930332556236,0.907283653700726,1.02206675306937,0.953723784197024,0.47925405026234,0.982948754759502,0.833572283162758,0.995510557969861,0.740166754099511
miR-154/872,0.131148873851188,0.0543342318897446,0.548686223570263,1.25888267450106,1.47034345826504,0.89611579231957,0.0405336788606512,0.319150934642048,0.032230935235045,1.45472822198552,1.09141311419551,1.57346817137234,0.282398316396644,0.0760760558511236,0.642121256669696,1.11864434627173,1.53862562199251,0.807515599196452,0.0345770467377903,0.00157683325027758,0.762860917193734,1.60084626020681,2.44695065124465,0.56703880740047,0.703863426298988,0.718254445868942,0.468324084991856,0.848955065443261,0.774840159912843,0.96890863761415,0.366891904023586,0.0981436681264173,0.736313987689517,1.05045557796729,1.38049694931639,0.787539981502461,0.237501690988976,0.0101293873116411,0.934763740366582,1.14343598884682,1.7351666123723,0.569195341484244,0.438401803809436,0.36055354960537,0.45578155094966,1.00118578251882,1.04260203058769,0.978086685121403,0.302982464469464,0.0315091803336872,0.846694484941306,1.0969195463402,1.65862298944853,0.646717024094472
miR-155,0.197046101664102,0.0537727934267404,0.717299488360417,1.11294453341288,1.27607517268825,0.871943378754557,0.00187047430650042,0.079139491409507,0.00941819085324853,1.46915254179413,1.27293184585137,1.43647988911299,0.274113269513719,0.214784551971284,0.423271474630967,1.08408534383483,1.15792170318912,1.01396849341263,0.0902040657192493,0.000633284612813519,0.971807376976213,1.24477346136233,1.8890777666312,0.503118217130171,0.162070124626154,0.00866613825288216,0.857649226297068,1.13342265506306,1.46368137945861,0.803963197268743,0.37663024895709,0.0243541474194402,0.918265741371896,1.03318194207267,1.37425804305196,0.7711423863659,0.0201190582173816,0.000195882222855858,0.872277212070081,1.2982018402708,1.68087399643918,0.80116312467337,0.256601635364492,0.532453060752412,0.176073131900627,1.08834014934595,0.94562471354923,1.1521616055048,0.681019764055688,0.303354878020042,0.833949440220584,0.92014536060973,1.08040314102312,0.808616017375277
miR-15abc/16/16abc/195/322/424/497/1907,0.0241929236459638,0.021879807669831,0.320227644042341,1.15727535587684,1.19337698585081,1.04293435451529,0.0823270175691415,0.997392264630824,3.1272933773905e-05,1.10954472072538,0.717858196403705,1.42352198174794,0.0565960082997586,0.000960468071308399,0.761393858163626,1.14282843320382,1.436558319132,0.916109224021764,0.047773837912421,5.50316299937869e-07,0.999734301393077,1.17330074805492,1.76064717071247,0.543341814771333,0.274421901132756,0.815514342384087,0.0484011910709937,1.04346210372281,0.907579769739377,1.16293916605963,0.00134218457644794,0.059191035581915,0.0125875509927209,1.24397848174522,1.15756689574671,1.21131423239172,0.00444645971532497,0.0018186310807759,0.371922239733286,1.20623099156914,1.28162369647937,1.02561169295681,0.0211608541407218,0.457169610253762,0.00984602476521525,1.17482602829303,1.00367688419867,1.23680484521631,0.881444200617879,0.770894049424145,0.76969762862842,0.904132796143508,0.913362622912841,0.920591216543385
miR-17/17-5p/20ab/20b-5p/93/106ab/427/518a-3p/519d,0.00914453950748787,0.00131887797200361,0.562099473444761,1.18951694825682,1.29782117588864,0.977453997610543,0.0020220834388912,0.329878517186699,0.000889226286935091,1.23945703326678,1.04086569831321,1.31775076051695,0.66993841703497,0.271252725800433,0.844467788548867,0.957252581036355,1.06953151677691,0.885503626111235,0.836958663004342,0.00548571012508772,0.999998223321109,0.897252855762125,1.35577341602006,0.424615754628581,0.125128079899575,0.0341641925457641,0.61241823389662,1.0872181910845,1.18404246904302,0.967509681977394,0.0491937900348935,0.00207650531254844,0.726139852647121,1.12619929941904,1.30446045294599,0.942533729753239,0.00640397134765125,9.90143473497303e-06,0.906780612177659,1.19370436274897,1.43038467847475,0.87775100346263,0.252253245179886,0.914127106452893,0.0348278817114628,1.05209462876212,0.822707797460038,1.17859992606673,0.198195321364569,0.0886530428641787,0.552676858367483,1.06610984566356,1.14623264166523,0.980620293038928
miR-181abcd/4262,0.0142676792549091,0.000474951921256858,0.773845470632833,1.18660043216576,1.35389188028856,0.911776662046113,0.000119204891113581,0.983885992276152,4.7706055038547e-10,1.33762279111059,0.764983163806262,1.74199457013459,0.658550853440542,0.00344995830052629,0.998409606059781,0.957004482615313,1.39518536395843,0.680419922058506,0.0441354981700328,4.12179402977586e-08,0.999986158797745,1.18777224717797,1.9072977947605,0.437475739518506,0.00959375174954999,0.749776918914538,0.00017248643869527,1.20082193330501,0.924368411534982,1.40346142190966,0.0181312747248231,0.120282247682106,0.0655025172443585,1.17411843641051,1.12186147978032,1.14560219182498,0.00686777927191404,0.0205840168277527,0.146458906250312,1.2048766813616,1.20219000453222,1.10128899446472,0.00811473690955871,0.593842717688089,0.00132215140036805,1.22280779931081,0.956211829351301,1.3325030431905,0.109736650142442,0.259676856364381,0.155724740797189,1.10489080081044,1.06819483573082,1.10549723365277
miR-182,0.167343029782984,0.0202684572397303,0.833879006688457,1.07588760860998,1.20546204444931,0.890550798702806,0.0238425266042175,0.414298067815855,0.0121057119946196,1.16776311895629,1.01686482710816,1.23313839340533,0.496261892927851,0.410902257182973,0.543169863810824,0.995859753191051,1.01936939288207,0.979527395251971,0.839890297994714,0.475889317453772,0.922449329786367,0.89050584066713,0.996578336990069,0.779797846455657,0.0337834876310574,0.0398458760771854,0.258508007992479,1.15120451164433,1.18540731469529,1.06048861751898,0.221903237659722,0.1549323529558,0.476909322791622,1.05795444070723,1.10268887849933,1.00025312026579,0.151737160396001,0.0361379041663981,0.697051159890951,1.07845928924485,1.17362651131673,0.945167052647692,0.00298869514499479,0.0652174264431275,0.0165649866265608,1.25483682486905,1.20471218109395,1.22400175701085,0.322108637506999,0.329308263959856,0.405838045605796,1.03546290488458,1.04337244750346,1.01871156163909
miR-183,0.0089519109557605,2.30856629148769e-05,0.935232065470825,1.34698486150008,1.787738438724,0.724197354964651,0.0855105834974646,0.803429756691836,0.0075687568307007,1.18838661491133,0.824713880505107,1.43351431499286,0.312601766258951,0.217168792400495,0.478139659388362,1.06289191215609,1.15049902431801,0.987493709193024,0.0558790539152339,0.00539319860888755,0.698466023232226,1.28616283578893,1.63873458626167,0.829263520367265,0.607495542288061,0.0809008254189149,0.953496764232258,0.954242570414012,1.23995037011359,0.723280381967825,0.0223787453254348,0.000538561727188359,0.719145125460286,1.281419749761,1.64809322254019,0.896749359012011,0.184686061616895,0.00436492671413782,0.945819893827317,1.11143201448594,1.45277784226168,0.743498185531178,0.244305280401472,0.930134161609646,0.027813520235732,1.09100541439109,0.661088911279676,1.33599425104281,0.293399575986559,0.432830252686617,0.261242696082464,1.06697247887096,1.00975757151232,1.09732172179894
miR-184,0.441289949277598,0.359132833932626,0.395819378437981,0.924502841384383,0.988439859915032,0.872927382016959,0.201232643556641,0.348670422529382,0.144581800725982,1.32676243983672,0.951584051549952,1.51893569831617,0.102670267405135,0.0453312420065091,0.317279366283476,1.68312777711537,2.40079330709192,1.01126339919041,0.203509126108195,0.0376621588693253,1,1.32566740681753,2.55958856474409,1,0.123927758289494,0.244075086811633,0.124186021578225,1.55389825992919,1.21516854224111,1.60738668682137,0.0820607676656049,0.0938873581493874,0.210088788729256,1.73982095814377,1.77498568764952,1.30820286840136,0.436596518660462,0.412618640190839,0.347626629463165,0.943684121700956,0.908421092969015,1.0072680309851,0.613685706346073,0.407036102132385,0.524685830098079,0.675371150614488,0.706776634977981,0.701961841065413,0.856311634573749,0.612789762610484,0.714772725828073,0.380658709225166,0.466781362076697,0.379785851499123
miR-185/882/3473/4306/4644,0.902524499737359,0.715496667668397,0.835175525763592,0.770478698193611,0.853458259946868,0.740793473486802,0.520204608643992,0.544746442759177,0.427365354703646,0.97193517624796,0.932299633684474,1.01089050231298,0.631313386843084,0.671223200483793,0.448586070661929,0.906449980389322,0.813316057909558,0.991656610122234,0.4854553328721,0.350194036602114,0.560867972102988,0.973252731057382,1.06014152697519,0.872063737277869,0.931236627744547,0.631616676386487,0.921831709259982,0.742529927908189,0.891080969524698,0.678599509443221,0.864310628334282,0.839977958106558,0.617543610239165,0.805588252141008,0.750155548463393,0.911734815298228,0.588726382352287,0.372545984502805,0.68530835151105,0.946228903872809,1.04277022202061,0.869936641494429,0.773292216761074,0.656567988187112,0.663931247458392,0.840471752160186,0.823432293042886,0.876103589609305,0.538993476508631,0.281600304438496,0.697581576371249,0.960994434536762,1.11177065206469,0.846733219626193
miR-186,0.0643832302955279,0.00994878197939719,0.698407636651154,1.15772591204096,1.30286000613149,0.9178780069649,0.00025583134868466,0.450369290581446,2.20392506047556e-05,1.4064131501582,1.00534070758559,1.5902077761318,0.37748575293902,0.108941441382451,0.726677632632211,1.02891479571673,1.20322859964974,0.900881230920503,0.0087532598346178,8.19062143800813e-06,0.946705692390339,1.34168742444426,1.89142373753099,0.685596346796477,0.0650918887449284,0.303731534317531,0.0700208801144254,1.15707126179264,1.05830202369574,1.18934094237328,0.220045324112953,0.0471542703967565,0.704771470262524,1.07348300192345,1.22501431246413,0.928604244243276,0.559557185425868,0.110241507029618,0.921722946019508,0.980379018023267,1.14466343423887,0.825424410065641,0.311031757432727,0.819151301759416,0.0957155194274415,1.04808971168322,0.831303216937603,1.16582440310124,0.78466480218141,0.54530486342759,0.788780627249554,0.911625661111641,0.970524466015005,0.884310297625597
miR-187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
miR-18ab/4735-3p,0.0263633735182998,0.0103100568729386,0.45477629609327,1.35242127714796,1.51443620170393,0.993407082946384,9.31499668349442e-06,0.003590036956964,0.00217063075394322,1.96218775050001,1.71293766731028,1.67636562954313,0.0242233969173082,0.0554417587392775,0.111864027157081,1.4093217068836,1.44674381843233,1.27942643735285,0.00432622070147878,7.44858208179242e-05,0.711999273280759,1.65819757145292,2.35133077693997,0.760481901311315,0.054069022121043,0.0226406899460075,0.436436517693385,1.28270708703099,1.46100538485752,1.00659919521084,0.124786442847375,0.145730136508214,0.291670498533939,1.18831287312516,1.21550612084005,1.08811489574239,0.00100340690022005,5.59584371839641e-05,0.556605364866201,1.60601271836594,1.94659224350827,0.945869697260652,0.166304898434698,0.380485221132985,0.150275441344188,1.1667542158766,1.03607868083749,1.20523168589887,0.0246674612275964,0.00185671095135495,0.585589174737528,1.37510744876478,1.79668975730502,0.921707358327625
miR-190/190ab,0.204634020226895,0.0322939195210887,0.810075258299957,1.16128108305409,1.50569228341155,0.709287917081676,0.344351277408535,0.820143998826966,0.0825543345466616,1.06218957654056,0.688147694636218,1.36170623355161,0.750219955404517,0.214266102703083,0.919772245497264,0.805130753567452,1.21800437624878,0.555826197771246,0.452279532149054,0.0505476135383403,0.955911932056973,0.98346011357072,1.59908200775595,0.301138488996269,0.205355786484255,0.122221532040375,0.477396697410967,1.16065448512872,1.30198002388942,0.970595535068466,0.0480938600718085,0.00634051778136318,0.583719150929061,1.37388140003797,1.78718091171834,0.909627031621916,0.32649762419318,0.0666979643735304,0.811397329691658,1.07199025024989,1.38227847413529,0.745514894252599,0.882406146046892,0.84611849495039,0.676713880967881,0.719438022592577,0.58034193504386,0.836422814375597,0.577097120111132,0.1428635854973,0.869968625396201,0.927445366466951,1.29322901449988,0.658585512383817
miR-191,0.641744308985197,0.69031165438179,0.363850517292393,0.831453152539499,0.727317007704011,1.03411631014694,0.402735567020745,0.0834817040914814,0.774983679222828,1.01956395971482,1.59040177514436,0.631120988606476,0.894851498681107,1,0.407262943953996,0.515966219526515,1,0.972213542284943,0.955502946776289,1,0.51692687266904,0.293292001550668,1,0.722071952621676,0.642356006833192,0.336048631656287,0.73223303440649,0.831007948951678,1.0728539766617,0.667919669240928,0.666090939897295,0.481147432049995,0.619016198693108,0.819130941206375,0.909258151793919,0.803134452141527,0.792574585391747,0.761180788940247,0.517356142776642,0.724508881722394,0.668310051437214,0.888794956259299,0.152080157870675,0.0622398393167035,0.404121520927973,1.32447494954846,1.79312629368842,0.996578212966616,0.738683173404133,0.419480608064513,0.763716624173844,0.734145843616281,0.958297653562799,0.607172898544444
miR-192/215,0.133607578341765,0.427610930007888,0.0722358886302971,1.2398152843616,1.00541683981969,1.43347066442131,0.00457084555853203,0.274434049471432,0.00324106130313673,1.70368352028127,1.1331292216968,1.87370442948992,0.328991231059723,0.251733220755229,0.429016205431102,1.07690882760616,1.17192214215042,0.993110328072185,0.104431145383109,0.0307936433005796,0.538475537355002,1.3524245896195,1.73544936134486,0.842152864679069,0.251034913006605,0.683984099746301,0.0752602120922383,1.12805193010299,0.817924401178294,1.39724861429584,0.0561513268445981,0.15770652709651,0.125134755420222,1.36642406453218,1.2590520920624,1.28435219903795,0.436445928589391,0.65745215330884,0.217450454482921,1.00943262497488,0.857378574975724,1.17726565198483,0.0035052471875373,0.00384670842390396,0.112880591107792,1.77008486201896,2.1454887082469,1.32125165888924,0.410899969769342,0.226063456316931,0.593534717954009,1.02129317440439,1.18759580900743,0.878490109185385
miR-193/193b/193a-3p,0.227271569320917,0.00558479743391932,0.973946585585808,1.12339348970285,1.62484944252979,0.541372051010358,0.0527719870678603,0.59717214424036,0.0121539018076986,1.31312608078183,0.897687503711497,1.55110462445126,0.483413869329162,0.126182626149404,0.793944243787548,0.982165822202561,1.31647765042838,0.755334865451551,0.0220090959718777,0.000590143323877867,0.788701522175634,1.51720467120669,2.20523589366045,0.661278299005461,0.815291700258006,0.823386708815715,0.53527481966982,0.829307951405115,0.761761765586227,0.948045511634918,0.103483733370407,0.00522078973359343,0.786873908164715,1.22609101310076,1.67756491180466,0.811893901365767,0.488304147117243,0.13270797889327,0.845703557921998,0.988545333907095,1.22664573423154,0.761226404390677,0.336391206074994,0.270813622597173,0.427689816468387,1.06211763966992,1.13392973444271,1.00980640385827,0.750538213314108,0.725487317612261,0.555052664085377,0.855608184833475,0.80881357118064,0.931182914723018
miR-194,0.00123527154084564,0.000241094072245064,0.422736041618911,1.48689901245293,1.68496289938659,1.01494617171191,0.0827332113313463,0.823611471486154,0.00605675462586441,1.1997009967922,0.802852640842243,1.47153327926833,0.0825890317997136,0.0106181657764645,0.583126734199219,1.22424938380074,1.57645006835573,0.933284172872168,0.020679715225996,6.42026601436137e-05,0.944589059904083,1.39890485132423,2.10069640691238,0.56953079400528,0.283672210231745,0.0864372174725511,0.7001116851317,1.07096054042866,1.24287216930594,0.891896676950463,0.0814239368936064,0.00411087989517059,0.761327780853384,1.19446583179176,1.52751467329753,0.871658348127618,0.0638201616926544,0.000587886053747864,0.932494060021459,1.21186011181179,1.61144853276864,0.748310286397056,0.931495227617846,0.626041364363989,0.917351146676567,0.779321072842295,0.890523314028284,0.754097633697344,0.984101225879292,0.867366515783092,0.940656913238891,0.704785506069605,0.765905281325345,0.713023436469352
miR-196abc,0.107224540863397,0.0282935820821491,0.64740261968391,1.18847416415134,1.3659896929064,0.897257480046388,0.25749854048173,0.400578100273475,0.245668010916415,1.09026441772051,1.02590930299823,1.11192180026279,0.466014243298422,0.813345839049914,0.167369753635048,0.9965341224946,0.744468803214926,1.19160076994764,0.224088229955109,0.0793999064049363,0.633400648077822,1.13406447339477,1.35615393066658,0.849150013318249,0.485865701130145,0.244064797467776,0.697935882295404,0.992463838998378,1.11713198178981,0.882032843206155,0.41174997427291,0.0888603709618977,0.810545745842852,1.0212028655833,1.26138180341472,0.831729707088306,0.684135755837626,0.142017896327118,0.952196997732288,0.921041470736559,1.18262523894061,0.699829846480495,0.705061800201096,0.238524162140776,0.856584975101602,0.89886149273331,1.14746126631337,0.786042815086576,0.630330866803843,0.246379149999775,0.829463813539992,0.933168150149859,1.12465700219563,0.793938553561241
miR-197,0.227271569320917,0.0947050480099785,0.630433942116384,1.12339348970285,1.28233422186426,0.881805341386909,0.363593419808678,0.694727670627474,0.160834387902296,1.04611883219528,0.834148384398838,1.20472355414665,0.850363354633791,0.634972249836175,0.793944243787548,0.770376597834161,0.838203222766948,0.755334865451551,0.624533031638963,0.554951385748289,0.526936850821336,0.888738343731375,0.894268786953317,0.898346497838436,0.285958798878618,0.39189608877117,0.277055949665711,1.08735938771142,1.03119526898882,1.10759319728158,0.28763824120923,0.550750771104623,0.179223528943792,1.08526821718418,0.935812782979129,1.17944509333785,0.234150104035616,0.311883916004823,0.290591960741546,1.11574588564519,1.07998319059963,1.09578019646648,0.083594716078592,0.270813622597173,0.0978575862774578,1.27293571202079,1.13392973444271,1.28831257358252,0.536719146901094,0.525735817552074,0.458588484587246,0.961259103902076,0.940979590884043,0.989116157104301
miR-199ab-5p,0.00592671166447615,0.000365489934578084,0.651233360842536,1.33774163753864,1.56695615434942,0.919504750531201,0.0178185820250679,0.768873013173386,0.000737064597906471,1.27901326436941,0.85987739691093,1.53917396488659,0.155121199991222,0.156265190937156,0.307730342014058,1.13801887306097,1.19086196864763,1.07100868320017,0.0475388950224345,0.000314275191424051,0.943597401797477,1.27661191348735,1.82541254846345,0.625789067553211,0.140695114670312,0.0445333769279587,0.591473927401743,1.12960976556344,1.27437955657878,0.950563297070219,0.0787629204378748,0.011947752255293,0.620853467512893,1.17236929927811,1.38159601611762,0.944095787732034,0.0414670937748587,0.000507140778867987,0.894358268700984,1.21367433809108,1.53507762986276,0.811613721245312,0.46955359848285,0.840776593479397,0.183777181702972,0.99993896484375,0.777686311389716,1.12988639980468,0.468400428481856,0.176373461299759,0.751479405746023,1.00069181630371,1.15027190124298,0.877401172109532
miR-19ab,0.123911594035785,0.0125605730830453,0.823628617175173,1.09193916941245,1.22594027007936,0.894984862499326,0.0147129491018624,0.702214846171109,0.000927686096589761,1.18554723956897,0.933885184884296,1.33252099650928,0.459199965461763,0.167718776586554,0.739045836232176,1.00450898694491,1.12260213938072,0.920113555124202,0.0563698731129414,0.000486367717417363,0.9289039438266,1.17079879187986,1.50200919485403,0.774201789270269,0.142500100569978,0.102006631855192,0.433739015186339,1.08454159256165,1.13013836113237,1.0108396998109,0.105166948245903,0.00301309385703742,0.836400716810822,1.09825544584995,1.3049846499257,0.905706703034207,0.0359470842005074,0.00145790969140208,0.787287968482039,1.14294757509638,1.30141617196765,0.919187456804621,0.0432811639502467,0.0924277058514945,0.143148069012938,1.15152582952381,1.17630802422296,1.10493667790144,0.394410954871322,0.174272328821208,0.682718314863437,1.0186936925085,1.1025143642303,0.94376890082785
