Geneset,Down_Total_DE,Down_Total_In_Set,Down_Total_DE_In_Set,Down_Pvalue,Down_Odds,Down_DEGenesInSet
miR-203,719,517,53,0.0373154943755097,1.29878274598992,Rbm25;Gls;Prkcb;Hook3;Ssbp3;Txlng;Pbrm1;Sik1;Zmynd11;Eml5;Ivns1abp;Thoc2;Dnm1l;Fkbp5;Fam196b;Phf19;Ddx3y;U2surp;Smg1;Bptf;Elovl6;Spag9;Psme4;Socs3;Fyco1;Cab39;Cbl;Ddx6;Tnrc6a;Tnrc6b;Fbxo11;Mbnl1;Znrf3;Rapgef1;Camk4;Gda;Abce1;Osbpl8;Ubn2;Kcnc1;Pten;Taf4b;Tmed8;Gabpb2;Kctd9;Mpp7;Lrrcc1;Clock;Mbnl3;Gli3;Ogfrl1;Arntl;Kcnq5
miR-335/335-5p,719,143,17,0.0446991852694508,1.52035368088262,Glipr2;Fam65b;Zdhhc8;Rock1;Fam78a;Phf20l1;Ehd1;Kmt2c;Nucks1;Prpf4b;Fmr1;U2surp;Senp2;Tnrc6b;Mbnl1;Rasa1;Clock
miR-184,719,17,3,0.0453312420065091,2.40079330709192,Prkcb;Tnrc6b;Sf1
miR-18ab/4735-3p,719,167,19,0.0554417587392775,1.44674381843233,Kit;Nktr;Atm;Pnisr;Zfp367;Fchsd2;Phf19;Cdk19;Hif1a;Fryl;Tnrc6b;Elmsan1;Mbnl1;Zfp62;Phc3;Zfp207;Pten;Slc22a8;Rell2
miR-431,719,99,12,0.0607371215925694,1.55088315013555,Celf2;Prpf39;Zfp280c;Ncl;Fam65b;Taok1;Smg1;Glis2;Tnrc6b;Rbm39;Fam73a;Zeb1
miR-485-5p/1698/1703/1962,719,182,20,0.0697936084383885,1.39080866431704,Gls;Ppm1h;Taok1;Sema4g;Ino80;Ogt;Slc38a1;Smg1;Ythdc1;Mga;Tnrc6b;Rbm41;Zfp202;Rabgap1l;BC030867;Pten;Tmed8;Itk;Sf1;Atoh8
miR-504/4725-5p,719,122,14,0.0740815780064985,1.45783582387153,Crtam;Gpr55;Nlrc3;Cep170;Zfp827;Sik1;Zmynd11;Smg1;Elovl6;Gbp7;Bora;Ubn2;Lrrfip1;Pde1b
miR-154/872,719,83,10,0.0760760558511236,1.53862562199251,Map4;Sltm;Taok1;Tcf12;Cops2;Camk2g;Phc3;Tnik;Gabpb2;Rragb
miR-290-5p/292-5p/371-5p/293,719,185,20,0.0798899885515916,1.36500576275954,Celf2;Hook3;Phf20l1;Mgat4a;Fam178a;Tanc1;Smc6;Prpf4b;Srrm1;Cd2ap;Glis2;Mycbp2;Camk2g;Orc4;Bard1;Krit1;Trim33;Rc3h2;Pten;Mbnl3
miR-539/539-5p,719,390,39,0.0822566211062201,1.2558457819405,Ikzf2;Fnbp4;Smc2;Atad5;Larp4;Ankrd55;Celf2;Sept11;Chst15;Hook3;Ide;Smek1;Fgf13;Ccnyl1;Dpy19l1;Taok1;Pdcd6ip;Thoc2;Fam178a;Gk;Bdp1;U2surp;Cdk19;Angptl2;Spag9;Gbp7;Ttc14;2810474O19Rik;Cops2;Mga;Tnrc6b;Myo9a;Pias2;Prkcz;Zfp207;Sf3b1;Tmed8;Mapk8ip3;Nr4a2
