Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-758,1236,134,19,0.430733441942183,1.00528694585816,Abca1;Nampt;Acaca;Zadh2;Cbx5;Mbnl3;Cse1l;Nsa2;Notch2;Usp15;Tmem229b;Zbtb41;Jade2;Ppp1r7;Add1;Zfp113;Gnpnat1;Ube4a;Ddx3y
miR-150/5127,1236,162,23,0.432652150916069,1.0068556212936,Adam19;Rarg;Pold3;Gid4;Mtch2;Rfc1;Pde7a;Cpd;Elovl1;Eif4b;Map3k3;Prps1;Sephs1;Fam49a;Dhx36;Sgms1;Ust;Zzz3;Foxp1;Commd8;Pdia6;Tmem134;Adipor2
miR-31,1236,240,34,0.44520423987831,1.00429664074362,Tspan31;E2f2;Slbp;Dusp7;Ppp3ca;Lpp;Cbx5;Sephs1;Ehd1;Cdk1;Cops2;Phc3;Arrdc3;Sfxn1;Selt;Ppp2r5c;Clasp2;Naa50;Slc43a2;Wipf1;Sgms1;Rdx;Fam120c;Tmem168;Zdhhc18;Klf3;Eny2;Supt16;Lman2;Zfp113;Thtpa;Clock;Hook3;Fxr1
miR-197,1236,143,20,0.458588484587246,0.989116157104301,Chek1;B4galnt1;Rfc1;Slc38a9;Rnf26;Ept1;Ugcg;Armc1;Gga2;Stag2;Cldnd1;Mtch1;Usp31;Cnbp;Stxbp5;Sar1a;Smek2;Zbtb18;Il1rap;Fam126b
miR-494,1236,313,44,0.471814730231421,0.994998094286456,Kit;Ccnd2;Nsg2;Elovl5;Zranb3;Stt3b;Enc1;Nek7;Hmgb2;Ldlrap1;Bcap29;Lpp;Dcp2;Cep57l1;Slc35g1;Hmgcs1;Sla2;Mbd5;Adam10;Hdlbp;Cks1b;Camsap2;Wipf1;Eml4;Cdk6;Sgms1;Rdx;Irf2bpl;Trappc13;Jade2;Ufl1;Bhlhe40;Arhgef12;Jund;Usp31;Zzz3;Gk;Arhgap5;Stxbp5;Cul1;Slc25a16;Clock;Xiap;Adipor2
miR-411,1236,46,6,0.478442257971959,0.912184504117929,Foxo1;Fbxl5;Prex1;Zdhhc3;Nfatc2ip;Cd200
miR-10abc/10a-5p,1236,195,27,0.492647912297569,0.977313755149987,Zfp367;Cdc6;Gbp7;Bbx;Cyth1;Cbx5;Rqcd1;Bri3bp;Elovl6;Slc35g1;Mbnl3;Arrdc3;Mcmbp;Abcg1;Eri3;Pea15a;Usp12;Camk2g;Baz1b;Kpnb1;Galnt1;Zfp827;Arih2;E2f3;Usp46;Ankfy1;Dock11
miR-495/1192,1236,565,79,0.507537692420811,0.988234620972326,Smurf2;Nsg2;Gria3;Foxo1;E2f2;Cdc6;Ccna2;Nod1;Btbd11;Slc14a1;Crim1;Dirc2;Runx3;Pde7a;Tmx4;Cbx5;Hsdl2;Fam178a;Tsc22d3;Lclat1;Phc3;Mbnl1;Rad18;Whsc1;Arrdc3;Inpp4b;Mcmbp;Shmt2;Abca2;Notch1;Slc16a5;Phf21a;Cd164;Tfap4;Stag2;Vdac2;Bclaf1;Ddit4;Camk2g;Zfp706;Hsp90aa1;Cdk6;Slc30a7;Gtpbp1;Cep97;Dcaf6;Zfp518a;Ran;Galnt1;Pdcd10;Jade2;Bivm;Gpr158;Snrpb2;Ssr1;Arhgef12;Slc37a1;P4ha1;Dhx40;Rev3l;Cnbp;A230046K03Rik;Arhgap5;Stxbp5;Slmo2;Foxp1;Ddhd2;Smim15;Supt16;E2f3;Zbtb18;Inpp5f;Tardbp;Clock;Tmed9;Ddx3y;Xiap;Ranbp9;Fam126b
miR-876-5p/3167,1236,126,17,0.51740278110632,0.948187830477923,Nampt;Foxm1;Bbx;Lpp;Mbnl1;Arrdc3;Npat;Tgfbr1;Slc43a2;Cep97;Mrpl17;Usp48;Abcc4;Eme1;5730455P16Rik;Erlec1;Tnip1
miR-487b,1236,12,1,0.521450358072657,0.552773362355071,Itga6
miR-204/204b/211,1236,376,52,0.528195040884302,0.975433857742859,Lfng;Abca1;Zdhhc15;Dtx1;Arhgap11a;Zadh2;Cpd;Ap1s3;Fam126a;Mfsd11;Fam160a2;Elovl6;Slc38a9;Fam178a;Rab8a;Sos1;Tgfbr2;Sla2;Mbnl1;Akip1;Vdac1;Il6ra;Gucd1;Ncoa7;Znrf3;Srpk2;C330018D20Rik;Gga2;Phlpp2;Gins3;Slc43a2;Fam117b;Cpox;Mtmr6;Igf2r;Arl5a;Naa40;Elmsan1;Ipo8;Mrpl35;Snx13;Slc16a6;Srp72;Larp4b;Klf3;St7;Sec61a2;Fam122b;Bcl2;Hook3;Ankfy1;Ssr3
