Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-22/22-3p,1536,301,55,0.334032986651125,1.05282227354294,Bin1;Zfp827;Nhp2;Stk39;Mthfd2;Cyth3;Cdc6;Ikzf4;Ddit4;Tmem164;Map3k5;Sephs1;Elovl6;4930523C07Rik;Slc2a1;Cdc25a;Yars;2410015M20Rik;Sv2a;Srf;Arhgef12;Ski;Dnajb5;Htt;Prkar2a;Zfp706;Snrk;Dnmt3a;Lgals1;Snx18;Arrb1;Snx30;Fam49b;Mat2a;Ankrd52;Znrf2;Usp37;Tmem183a;1700025G04Rik;Ola1;Pdss1;Arpc5;Tbc1d1;Ptpn1;Tiam1;Mbnl1;Ptpn9;Cenpv;Homer1;Rcc2;Net1;Il13ra1;Tmem50b;Susd6;Lrch1
miR-376abd/376b-3p,1536,130,24,0.339357481762429,1.06529303333594,Calr;Rpl5;Sgms1;Nfkbiz;Pdia6;Polq;Naa50;Man1a;Ppp1r3f;Myh9;Prkce;Cops7a;Hnrnpa0;Rbms1;Eif4b;Kif14;Bcl2l11;Ago2;Tiam1;Pgam5;Bend4;2210408I21Rik;Rock2;Lmbr1
miR-125a-5p/125b-5p/351/670/4319,1536,604,109,0.343945453893301,1.03774185538949,Il7r;Lfng;Tnfrsf1b;Esyt1;Fam65b;Pde7a;Dpy19l1;Rps6ka1;Vsir;Zfp827;Slc7a1;Itgb3;Sept11;Ttc7;Ppat;Tspan14;Vps37b;Cpm;Nrm;Gbp7;Elovl1;Ikzf4;Dhx33;St6gal1;Ankrd44;Usp12;Rab8b;Fbxw4;Elovl6;Sbk1;Dusp6;Il6ra;Qtrtd1;Sema4b;Cyth1;Irf4;Slc16a6;E2f3;Dusp7;Wars;Lactb;Sgpl1;Hk2;Tsen54;Fam118a;Peak1;Srf;Nup210;Tmtc2;Gga2;Memo1;Atp10d;Abcc4;Cdc42se1;Slc35a4;Rbm38;Klf16;Lclat1;Snx18;Elmsan1;Tmem201;Tmem123;Rnf144a;Usp37;Lbh;Mknk2;Tmem168;Orc2;Wdr1;Rhobtb2;Dnajc10;Jade2;Ago2;Slc7a6;Tbc1d1;Scarb1;Fam46a;Ptpn1;Dis3l2;Mapre2;Plagl1;Pcgf6;Hipk3;Limd2;Ncln;Gcnt1;Eif1ad;Znrf3;Zdhhc7;Rnf121;Rit1;Tmem38b;Zfp281;Sema4c;Luzp1;Ppp2r5c;Sema4f;Elovl7;B3galnt2;Rassf3;Prrc1;Abhd6;Rabep2;Ankrd13b;Taz;Tacc2;Usp38;Pacs2;Susd6
miR-184,1536,17,3,0.347626629463165,1.0072680309851,Mlec;Ago2;Nus1
miR-873,1536,164,30,0.352957823441086,1.05340030730069,Crim1;Ahcyl2;Tusc3;Hspa9;Padi2;Ssr1;Sephs1;Kpna3;Pgk1;Plekho2;Gid4;BC037034;Fam220a;Atp8b2;Phactr2;Nlrc3;Slc25a3;Pitpnc1;Adcy3;Pja1;Hdgf;Fos;Mybl2;Tshz1;Foxk2;Kcnq5;Kpna1;Serp1;Tacc2;Zfp568
miR-15abc/16/16abc/195/322/424/497/1907,1536,884,158,0.371922239733286,1.02561169295681,Ccnd2;Bach2;Bcl2;Arhgap20;Plekha1;Smad7;Btla;Crim1;Smyd5;Mov10;Ccne1;Vsir;Chek1;Slc7a1;Slc2a3;Cdca7l;Sept11;Ahcyl2;Carm1;Cluh;Smurf2;Tle4;Gpr174;Slc35g1;Sik1;Zfp367;Mllt6;Map3k3;Irf2bpl;Higd1a;Atp5g1;B4galt1;Cxcl10;Slc39a10;Ccnyl1;Slc12a2;Usp14;Cpd;Traf3;Glud1;Tspan5;Usp12;Slc9a6;Kpna3;Pdia6;Wee1;Nucks1;Kif23;Mapk3;E2f3;Fchsd2;Rasgef1b;Arf3;Gatad2a;Srprb;Ywhaq;Eif2s1;Cdc25a;Rnf125;Dcaf7;Mmd;Rftn1;Zyx;Nfatc2;Map2k1;Lypla2;Ski;Adrb2;Fam60a;Dcp2;Shcbp1;Kcnn4;Fam126a;Nup210;Prkar2a;Gga2;Adap1;Tnfaip1;Tpt1;Snrk;Cdon;Bace1;Pdzd8;Mfn2;Hdgf;Psme3;Slc25a22;Kif1b;Ppp2r1b;Rassf5;Cbx5;Slc4a8;N4bp1;Cops7a;Gpn1;Evi5;Zcchc2;Znrf2;Ints3;Tmem183a;Eif4b;Tgfbr3;1700025G04Rik;Sidt1;Rnf43;Sil1;Dnaja2;Socs6;Gskip;Tuba1a;Tmed8;Kcnq5;Pam;Pisd;Stx1a;Tmem206;Kpna1;Plagl1;Nfe2l1;Dcun1d4;Kif1c;Piezo1;Adgrl1;Hipk3;Limd2;Capns1;Fosl2;Tgif2;Ptpn3;Actr2;Arl2;Usp31;Amigo3;Acsl4;Luzp1;Ppp2r5c;Dhdds;Tspyl2;Serbp1;Sumo3;Isoc1;Tarbp2;Phlpp2;Neurl1b;Rock2;Def8;Gna12;Ankrd13b;Litaf;Dennd1b;Bcl9;Vat1;Napb;Mtfr1l;Zfp275;Trim36;Brk1;Ankib1
miR-223,1536,189,34,0.390262707125277,1.03178510596268,Crim1;Smurf2;Adcy7;Stk39;Rras2;Treml2;Tmem64;Dusp2;Ddit4;Rab8b;Hsp90b1;Naa50;Vav3;Tmtc2;Frmd4a;Cep68;Cbx5;Rap2a;Fam120c;Armc1;Tgfbr3;Inpp4a;Slc39a1;Rcn2;Atp2b1;Fam46a;Mbnl1;Eif1ad;Syncrip;Aebp2;Cntln;Atp1b1;Mef2c;Eif5b
miR-320abcd/4429,1536,464,83,0.391608556890267,1.02536777984673,Ccnd2;Vim;S1pr1;Zdhhc15;Xpo1;Tgfbr2;Chek1;Smurf2;Agfg1;Smc2;Ikzf2;Vps37b;E2f1;Tmem64;Atp5g1;Pole4;Arid5b;Taf4b;Exo1;Cpd;Zfp36l1;Elovl6;Prps1;Cyth1;Gid4;Cnbp;Ywhaq;Plxnc1;Cdk6;Plk3;Pigk;Tnik;Armcx2;Fam117b;Tcea1;Pdzd8;Rbbp4;Ppp1r3f;Tmem123;Fam49b;Mat2a;Tomm70a;N4bp1;Zcchc2;Usp37;Wdr1;Fam120c;Armc1;Foxk2;Zdhhc21;Rab27a;Nsl1;Arpc5;Clasp2;Hspa4;Dcun1d4;Herc3;Adgrl1;Cbarp;Hipk3;Bahd1;Myl12a;Phtf2;Ing5;Rit1;Zfp516;Zfp281;2210408I21Rik;Atl3;Dhdds;Usp46;Gspt1;B3galnt2;Arhgap29;Serbp1;Lrrc40;Bmi1;Mfsd14a;Ank;Zc3h7b;Trim36;Prkar1a;Susd6
miR-451,1536,13,2,0.405612688188893,0.854465584648096,Psmb8;Cox10
miR-127/127-3p,1536,13,2,0.405612688188893,0.854465584648096,Chst15;Nfatc2
