Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
mmu-miR-30a-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-384-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-30e-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-30d-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-30c-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-30b-5p,1794,46,16,0.0539849953481856,1.57499076749073,Cmpk2;Carf;Ddit4;Ick;Naa25;Usp45;Rqcd1;Brwd1;Dnmt3a;Tfdp1;Edc3;Mybl2;Tvp23b;Ccdc117;Eif4a2;Csnk1a1
mmu-miR-369-3p,1794,46,16,0.0539849953481856,1.57499076749073,Desi1;Nck2;9130401M01Rik;Ick;Plk4;Uchl3;Arl2bp;Dnajb5;Setd2;Foxn2;Kif20a;Zc3h12b;Crk;Mtmr12;Ttc33;Cd83
mmu-miR-1199-5p,1794,12,5,0.0577580844900881,2.10552677660904,Dgke;Cdk17;Gpr171;Slfn5;Entpd5
mmu-miR-6972-3p,1794,15,6,0.0604437169980746,1.96558125567079,Chdh;Kctd2;Yaf2;Denr;Arhgap5;Tctn1
mmu-miR-202-3p,1794,21,8,0.0605612731796013,1.814925534971,Rcn1;Slc25a4;Crtap;Il6ra;Hk2;Zfp644;Mob4;Senp2
mmu-miR-7222-5p,1794,21,8,0.0605612731796013,1.814925534971,Bach2;Nr4a3;Aven;Pde10a;Tmem87a;Eif4g2;Sar1a;Armc1
